Year,Month,Trade Type,Consignment,Statistics,Value,Unit
"2021","Nov","Imports","GHANA","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","GHANA","Value (Year-to-date)","27","HK$ Mn"
"2021","Nov","Imports","GIBRALTAR","Value (Monthly)","34","HK$ Mn"
"2021","Nov","Imports","GIBRALTAR","Value (Year-to-date)","89","HK$ Mn"
"2021","Nov","Imports","GREECE","Value (Monthly)","24","HK$ Mn"
"2021","Nov","Imports","GREECE","Value (Year-to-date)","330","HK$ Mn"
"2021","Nov","Imports","GRENADA","Value (Monthly)","-",""
"2021","Nov","Imports","GRENADA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","GUAM","Value (Monthly)","3","HK$ Mn"
"2021","Nov","Imports","GUAM","Value (Year-to-date)","19","HK$ Mn"
"2021","Nov","Imports","GUATEMALA","Value (Monthly)","15","HK$ Mn"
"2021","Nov","Imports","GUATEMALA","Value (Year-to-date)","182","HK$ Mn"
"2021","Nov","Imports","GUINEA","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","GUINEA","Value (Year-to-date)","32","HK$ Mn"
"2021","Nov","Imports","GUINEA-BISSAU","Value (Monthly)","-",""
"2021","Nov","Imports","GUINEA-BISSAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","GUYANA","Value (Monthly)","3","HK$ Mn"
"2021","Nov","Imports","GUYANA","Value (Year-to-date)","70","HK$ Mn"
"2021","Nov","Imports","HAITI","Value (Monthly)","48","HK$ Mn"
"2021","Nov","Imports","HAITI","Value (Year-to-date)","69","HK$ Mn"
"2021","Nov","Imports","HOLY SEE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","HOLY SEE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","HONDURAS","Value (Monthly)","9","HK$ Mn"
"2021","Nov","Imports","HONDURAS","Value (Year-to-date)","78","HK$ Mn"
"2021","Nov","Imports","HUNGARY","Value (Monthly)","168","HK$ Mn"
"2021","Nov","Imports","HUNGARY","Value (Year-to-date)","2,223","HK$ Mn"
"2021","Nov","Imports","ICELAND","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","ICELAND","Value (Year-to-date)","30","HK$ Mn"
"2021","Nov","Imports","INDIA","Value (Monthly)","5,193","HK$ Mn"
"2021","Nov","Imports","INDIA","Value (Year-to-date)","75,408","HK$ Mn"
"2021","Nov","Imports","INDONESIA","Value (Monthly)","1,771","HK$ Mn"
"2021","Nov","Imports","INDONESIA","Value (Year-to-date)","15,270","HK$ Mn"
"2021","Nov","Imports","IRAN, ISLAMIC REP","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","IRAN, ISLAMIC REP","Value (Year-to-date)","157","HK$ Mn"
"2021","Nov","Imports","IRAQ","Value (Monthly)","3","HK$ Mn"
"2021","Nov","Imports","IRAQ","Value (Year-to-date)","26","HK$ Mn"
"2021","Nov","Imports","IRELAND","Value (Monthly)","534","HK$ Mn"
"2021","Nov","Imports","IRELAND","Value (Year-to-date)","5,335","HK$ Mn"
"2021","Nov","Imports","ISRAEL","Value (Monthly)","1,196","HK$ Mn"
"2021","Nov","Imports","ISRAEL","Value (Year-to-date)","11,081","HK$ Mn"
"2021","Nov","Imports","ITALY","Value (Monthly)","3,929","HK$ Mn"
"2021","Nov","Imports","ITALY","Value (Year-to-date)","38,011","HK$ Mn"
"2021","Nov","Imports","JAMAICA","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","JAMAICA","Value (Year-to-date)","8","HK$ Mn"
"2021","Nov","Imports","JAPAN","Value (Monthly)","22,778","HK$ Mn"
"2021","Nov","Imports","JAPAN","Value (Year-to-date)","247,518","HK$ Mn"
"2021","Nov","Imports","JORDAN","Value (Monthly)","12","HK$ Mn"
"2021","Nov","Imports","JORDAN","Value (Year-to-date)","157","HK$ Mn"
"2021","Nov","Imports","KAZAKHSTAN","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","KAZAKHSTAN","Value (Year-to-date)","19","HK$ Mn"
"2021","Nov","Imports","KENYA","Value (Monthly)","16","HK$ Mn"
"2021","Nov","Imports","KENYA","Value (Year-to-date)","153","HK$ Mn"
"2021","Nov","Imports","KIRIBATI","Value (Monthly)","-",""
"2021","Nov","Imports","KIRIBATI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","KOREA","Value (Monthly)","27,798","HK$ Mn"
"2021","Nov","Imports","KOREA","Value (Year-to-date)","292,108","HK$ Mn"
"2021","Nov","Imports","KUWAIT","Value (Monthly)","21","HK$ Mn"
"2021","Nov","Imports","KUWAIT","Value (Year-to-date)","166","HK$ Mn"
"2021","Nov","Imports","KYRGYZSTAN","Value (Monthly)","-",""
"2021","Nov","Imports","KYRGYZSTAN","Value (Year-to-date)","3","HK$ Mn"
"2021","Nov","Imports","LAOS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","LAOS","Value (Year-to-date)","18","HK$ Mn"
"2021","Nov","Imports","LATVIA","Value (Monthly)","24","HK$ Mn"
"2021","Nov","Imports","LATVIA","Value (Year-to-date)","256","HK$ Mn"
"2021","Nov","Imports","LEBANON","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","LEBANON","Value (Year-to-date)","138","HK$ Mn"
"2021","Nov","Imports","LESOTHO","Value (Monthly)","-",""
"2021","Nov","Imports","LESOTHO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","LIBERIA","Value (Monthly)","-",""
"2021","Nov","Imports","LIBERIA","Value (Year-to-date)","6","HK$ Mn"
"2021","Nov","Imports","LIBYA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","LIBYA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","LIECHTENSTEIN","Value (Monthly)","9","HK$ Mn"
"2021","Nov","Imports","LIECHTENSTEIN","Value (Year-to-date)","25","HK$ Mn"
"2021","Nov","Imports","LITHUANIA","Value (Monthly)","30","HK$ Mn"
"2021","Nov","Imports","LITHUANIA","Value (Year-to-date)","441","HK$ Mn"
"2021","Nov","Imports","LUXEMBOURG","Value (Monthly)","414","HK$ Mn"
"2021","Nov","Imports","LUXEMBOURG","Value (Year-to-date)","4,227","HK$ Mn"
"2021","Nov","Imports","MACAO","Value (Monthly)","765","HK$ Mn"
"2021","Nov","Imports","MACAO","Value (Year-to-date)","7,713","HK$ Mn"
"2021","Nov","Imports","MADAGASCAR","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","MADAGASCAR","Value (Year-to-date)","23","HK$ Mn"
"2021","Nov","Imports","MALAWI","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","MALAWI","Value (Year-to-date)","3","HK$ Mn"
"2021","Nov","Imports","MALAYSIA","Value (Monthly)","12,542","HK$ Mn"
"2021","Nov","Imports","MALAYSIA","Value (Year-to-date)","147,515","HK$ Mn"
"2021","Nov","Imports","MALDIVES","Value (Monthly)","4","HK$ Mn"
"2021","Nov","Imports","MALDIVES","Value (Year-to-date)","59","HK$ Mn"
"2021","Nov","Imports","MALI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","MALI","Value (Year-to-date)","5","HK$ Mn"
"2021","Nov","Imports","MALTA","Value (Monthly)","144","HK$ Mn"
"2021","Nov","Imports","MALTA","Value (Year-to-date)","1,525","HK$ Mn"
"2021","Nov","Imports","MARSHALL ISLANDS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","MARSHALL ISLANDS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","MAURITANIA","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","MAURITANIA","Value (Year-to-date)","8","HK$ Mn"
"2021","Nov","Imports","MAURITIUS","Value (Monthly)","6","HK$ Mn"
"2021","Nov","Imports","MAURITIUS","Value (Year-to-date)","39","HK$ Mn"
"2021","Nov","Imports","MEXICO","Value (Monthly)","625","HK$ Mn"
"2021","Nov","Imports","MEXICO","Value (Year-to-date)","5,678","HK$ Mn"
"2021","Nov","Imports","MICRONESIA FS & PALAU","Value (Monthly)","-",""
"2021","Nov","Imports","MICRONESIA FS & PALAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","MIDDLE EAST, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","MIDDLE EAST, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","MOLDOVA, REPUBLIC OF","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","MOLDOVA, REPUBLIC OF","Value (Year-to-date)","7","HK$ Mn"
"2021","Nov","Imports","MONGOLIA","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","MONGOLIA","Value (Year-to-date)","4","HK$ Mn"
"2021","Nov","Imports","MONTENEGRO","Value (Monthly)","-",""
"2021","Nov","Imports","MONTENEGRO","Value (Year-to-date)","5","HK$ Mn"
"2021","Nov","Imports","MOROCCO","Value (Monthly)","207","HK$ Mn"
"2021","Nov","Imports","MOROCCO","Value (Year-to-date)","1,288","HK$ Mn"
"2021","Nov","Imports","MOZAMBIQUE","Value (Monthly)","7","HK$ Mn"
"2021","Nov","Imports","MOZAMBIQUE","Value (Year-to-date)","57","HK$ Mn"
"2021","Nov","Imports","MYANMAR","Value (Monthly)","63","HK$ Mn"
"2021","Nov","Imports","MYANMAR","Value (Year-to-date)","777","HK$ Mn"
"2021","Nov","Imports","NAMIBIA","Value (Monthly)","34","HK$ Mn"
"2021","Nov","Imports","NAMIBIA","Value (Year-to-date)","256","HK$ Mn"
"2021","Nov","Imports","NAURU","Value (Monthly)","-",""
"2021","Nov","Imports","NAURU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","NEPAL","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","NEPAL","Value (Year-to-date)","47","HK$ Mn"
"2021","Nov","Imports","NETHERLANDS","Value (Monthly)","1,399","HK$ Mn"
"2021","Nov","Imports","NETHERLANDS","Value (Year-to-date)","15,225","HK$ Mn"
"2021","Nov","Imports","NEW ZEALAND","Value (Monthly)","473","HK$ Mn"
"2021","Nov","Imports","NEW ZEALAND","Value (Year-to-date)","5,024","HK$ Mn"
"2021","Nov","Imports","NICARAGUA","Value (Monthly)","16","HK$ Mn"
"2021","Nov","Imports","NICARAGUA","Value (Year-to-date)","176","HK$ Mn"
"2021","Nov","Imports","NIGER","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","NIGER","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","NIGERIA","Value (Monthly)","19","HK$ Mn"
"2021","Nov","Imports","NIGERIA","Value (Year-to-date)","91","HK$ Mn"
"2021","Nov","Imports","NORTH AMERICA, NESOI","Value (Monthly)","-",""
"2021","Nov","Imports","NORTH AMERICA, NESOI","Value (Year-to-date)","-",""
"2021","Nov","Imports","NORTH MACEDONIA","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","NORTH MACEDONIA","Value (Year-to-date)","12","HK$ Mn"
"2021","Nov","Imports","NORTHERN MARIANA IS","Value (Monthly)","-",""
"2021","Nov","Imports","NORTHERN MARIANA IS","Value (Year-to-date)","-",""
"2021","Nov","Imports","NORWAY","Value (Monthly)","131","HK$ Mn"
"2021","Nov","Imports","NORWAY","Value (Year-to-date)","1,300","HK$ Mn"
"2021","Nov","Imports","OMAN","Value (Monthly)","105","HK$ Mn"
"2021","Nov","Imports","OMAN","Value (Year-to-date)","1,001","HK$ Mn"
"2021","Nov","Imports","PAKISTAN","Value (Monthly)","39","HK$ Mn"
"2021","Nov","Imports","PAKISTAN","Value (Year-to-date)","490","HK$ Mn"
"2021","Nov","Imports","PANAMA","Value (Monthly)","12","HK$ Mn"
"2021","Nov","Imports","PANAMA","Value (Year-to-date)","141","HK$ Mn"
"2021","Nov","Imports","PAPUA NEW GUINEA","Value (Monthly)","96","HK$ Mn"
"2021","Nov","Imports","PAPUA NEW GUINEA","Value (Year-to-date)","376","HK$ Mn"
"2021","Nov","Imports","PARAGUAY","Value (Monthly)","7","HK$ Mn"
"2021","Nov","Imports","PARAGUAY","Value (Year-to-date)","120","HK$ Mn"
"2021","Nov","Imports","PERU","Value (Monthly)","354","HK$ Mn"
"2021","Nov","Imports","PERU","Value (Year-to-date)","2,104","HK$ Mn"
"2021","Nov","Imports","PHILIPPINES","Value (Monthly)","7,652","HK$ Mn"
"2021","Nov","Imports","PHILIPPINES","Value (Year-to-date)","79,610","HK$ Mn"
"2021","Nov","Imports","POLAND","Value (Monthly)","164","HK$ Mn"
"2021","Nov","Imports","POLAND","Value (Year-to-date)","2,067","HK$ Mn"
"2021","Nov","Imports","PORTUGAL","Value (Monthly)","96","HK$ Mn"
"2021","Nov","Imports","PORTUGAL","Value (Year-to-date)","954","HK$ Mn"
"2021","Nov","Imports","POSTAL PACKAGES","Value (Monthly)","39","HK$ Mn"
"2021","Nov","Imports","POSTAL PACKAGES","Value (Year-to-date)","438","HK$ Mn"
"2021","Nov","Imports","PUERTO RICO","Value (Monthly)","29","HK$ Mn"
"2021","Nov","Imports","PUERTO RICO","Value (Year-to-date)","434","HK$ Mn"
"2021","Nov","Imports","QATAR","Value (Monthly)","515","HK$ Mn"
"2021","Nov","Imports","QATAR","Value (Year-to-date)","4,774","HK$ Mn"
"2021","Nov","Imports","ROMANIA","Value (Monthly)","43","HK$ Mn"
"2021","Nov","Imports","ROMANIA","Value (Year-to-date)","380","HK$ Mn"
"2021","Nov","Imports","RUSSIA","Value (Monthly)","980","HK$ Mn"
"2021","Nov","Imports","RUSSIA","Value (Year-to-date)","9,338","HK$ Mn"
"2021","Nov","Imports","RWANDA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","RWANDA","Value (Year-to-date)","3","HK$ Mn"
"2021","Nov","Imports","SAMOA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","SAMOA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","SAN MARINO","Value (Monthly)","-",""
"2021","Nov","Imports","SAN MARINO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","SAUDI ARABIA","Value (Monthly)","172","HK$ Mn"
"2021","Nov","Imports","SAUDI ARABIA","Value (Year-to-date)","2,653","HK$ Mn"
"2021","Nov","Imports","SENEGAL","Value (Monthly)","5","HK$ Mn"
"2021","Nov","Imports","SENEGAL","Value (Year-to-date)","68","HK$ Mn"
"2021","Nov","Imports","SERBIA","Value (Monthly)","6","HK$ Mn"
"2021","Nov","Imports","SERBIA","Value (Year-to-date)","93","HK$ Mn"
"2021","Nov","Imports","SEYCHELLES","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","SEYCHELLES","Value (Year-to-date)","31","HK$ Mn"
"2021","Nov","Imports","SIERRA LEONE","Value (Monthly)","2","HK$ Mn"
"2021","Nov","Imports","SIERRA LEONE","Value (Year-to-date)","5","HK$ Mn"
"2021","Nov","Imports","SINGAPORE","Value (Monthly)","35,473","HK$ Mn"
"2021","Nov","Imports","SINGAPORE","Value (Year-to-date)","374,779","HK$ Mn"
"2021","Nov","Imports","SLOVAKIA","Value (Monthly)","25","HK$ Mn"
"2021","Nov","Imports","SLOVAKIA","Value (Year-to-date)","288","HK$ Mn"
"2021","Nov","Imports","SLOVENIA","Value (Monthly)","154","HK$ Mn"
"2021","Nov","Imports","SLOVENIA","Value (Year-to-date)","1,417","HK$ Mn"
"2021","Nov","Imports","SOLOMON ISLANDS","Value (Monthly)","-",""
"2021","Nov","Imports","SOLOMON ISLANDS","Value (Year-to-date)","1","HK$ Mn"
"2021","Nov","Imports","SOMALIA","Value (Monthly)","7","HK$ Mn"
"2021","Nov","Imports","SOMALIA","Value (Year-to-date)","19","HK$ Mn"
"2021","Nov","Imports","SOUTH AFRICA","Value (Monthly)","1,250","HK$ Mn"
"2021","Nov","Imports","SOUTH AFRICA","Value (Year-to-date)","16,006","HK$ Mn"
"2021","Nov","Imports","SOUTH SUDAN","Value (Monthly)","-",""
"2021","Nov","Imports","SOUTH SUDAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","SPAIN","Value (Monthly)","508","HK$ Mn"
"2021","Nov","Imports","SPAIN","Value (Year-to-date)","6,056","HK$ Mn"
"2021","Nov","Imports","SRI LANKA","Value (Monthly)","111","HK$ Mn"
"2021","Nov","Imports","SRI LANKA","Value (Year-to-date)","1,140","HK$ Mn"
"2021","Nov","Imports","SUDAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","SUDAN","Value (Year-to-date)","3","HK$ Mn"
"2021","Nov","Imports","SURINAME","Value (Monthly)","7","HK$ Mn"
"2021","Nov","Imports","SURINAME","Value (Year-to-date)","29","HK$ Mn"
"2021","Nov","Imports","SWEDEN","Value (Monthly)","247","HK$ Mn"
"2021","Nov","Imports","SWEDEN","Value (Year-to-date)","1,779","HK$ Mn"
"2021","Nov","Imports","SWITZERLAND","Value (Monthly)","4,765","HK$ Mn"
"2021","Nov","Imports","SWITZERLAND","Value (Year-to-date)","55,353","HK$ Mn"
"2021","Nov","Imports","SYRIAN ARAB REPUBLIC","Value (Monthly)","-",""
"2021","Nov","Imports","SYRIAN ARAB REPUBLIC","Value (Year-to-date)","1","HK$ Mn"
"2021","Nov","Imports","TAIWAN","Value (Monthly)","49,140","HK$ Mn"
"2021","Nov","Imports","TAIWAN","Value (Year-to-date)","495,367","HK$ Mn"
"2021","Nov","Imports","TAJIKISTAN","Value (Monthly)","-",""
"2021","Nov","Imports","TAJIKISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","TANZANIA,UNITED REP","Value (Monthly)","44","HK$ Mn"
"2021","Nov","Imports","TANZANIA,UNITED REP","Value (Year-to-date)","500","HK$ Mn"
"2021","Nov","Imports","THAILAND","Value (Monthly)","8,260","HK$ Mn"
"2021","Nov","Imports","THAILAND","Value (Year-to-date)","92,641","HK$ Mn"
"2021","Nov","Imports","THE MAINLAND OF CHINA","Value (Monthly)","240,007","HK$ Mn"
"2021","Nov","Imports","THE MAINLAND OF CHINA","Value (Year-to-date)","2,186,815","HK$ Mn"
"2021","Nov","Imports","TIMOR-LESTE","Value (Monthly)","-",""
"2021","Nov","Imports","TIMOR-LESTE","Value (Year-to-date)","1","HK$ Mn"
"2021","Nov","Imports","TOGO","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","TOGO","Value (Year-to-date)","12","HK$ Mn"
"2021","Nov","Imports","TOKELAU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","TOKELAU","Value (Year-to-date)","2","HK$ Mn"
"2021","Nov","Imports","TONGA","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","TONGA","Value (Year-to-date)","10","HK$ Mn"
"2021","Nov","Imports","TRINIDAD & TOBAGO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","TRINIDAD & TOBAGO","Value (Year-to-date)","10","HK$ Mn"
"2021","Nov","Imports","TUNISIA","Value (Monthly)","3","HK$ Mn"
"2021","Nov","Imports","TUNISIA","Value (Year-to-date)","45","HK$ Mn"
"2021","Nov","Imports","TURKEY","Value (Monthly)","956","HK$ Mn"
"2021","Nov","Imports","TURKEY","Value (Year-to-date)","8,518","HK$ Mn"
"2021","Nov","Imports","TURKMENISTAN","Value (Monthly)","-",""
"2021","Nov","Imports","TURKMENISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","UGANDA","Value (Monthly)","19","HK$ Mn"
"2021","Nov","Imports","UGANDA","Value (Year-to-date)","333","HK$ Mn"
"2021","Nov","Imports","UKRAINE","Value (Monthly)","52","HK$ Mn"
"2021","Nov","Imports","UKRAINE","Value (Year-to-date)","834","HK$ Mn"
"2021","Nov","Imports","UNITED ARAB EMIRATES","Value (Monthly)","2,284","HK$ Mn"
"2021","Nov","Imports","UNITED ARAB EMIRATES","Value (Year-to-date)","26,075","HK$ Mn"
"2021","Nov","Imports","UNITED KINGDOM","Value (Monthly)","4,743","HK$ Mn"
"2021","Nov","Imports","UNITED KINGDOM","Value (Year-to-date)","57,139","HK$ Mn"
"2021","Nov","Imports","URUGUAY","Value (Monthly)","57","HK$ Mn"
"2021","Nov","Imports","URUGUAY","Value (Year-to-date)","506","HK$ Mn"
"2021","Nov","Imports","USA","Value (Monthly)","18,756","HK$ Mn"
"2021","Nov","Imports","USA","Value (Year-to-date)","188,034","HK$ Mn"
"2021","Nov","Imports","UZBEKISTAN","Value (Monthly)","1","HK$ Mn"
"2021","Nov","Imports","UZBEKISTAN","Value (Year-to-date)","3","HK$ Mn"
"2021","Nov","Imports","VANUATU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Nov","Imports","VANUATU","Value (Year-to-date)","1","HK$ Mn"
"2021","Nov","Imports","VENEZUELA, BOLIVARIAN","Value (Monthly)","7","HK$ Mn"
"2021","Nov","Imports","VENEZUELA, BOLIVARIAN","Value (Year-to-date)","73","HK$ Mn"
"2021","Nov","Imports","VIET NAM","Value (Monthly)","10,946","HK$ Mn"
"2021","Nov","Imports","VIET NAM","Value (Year-to-date)","104,711","HK$ Mn"
"2021","Nov","Imports","VIRGIN ISLANDS (U.S.)","Value (Monthly)","-",""
"2021","Nov","Imports","VIRGIN ISLANDS (U.S.)","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Nov","Imports","WESTERN EUROPE, NESOI","Value (Monthly)","-",""
"2021","Nov","Imports","WESTERN EUROPE, NESOI","Value (Year-to-date)","1","HK$ Mn"
"2021","Nov","Imports","YEMEN","Value (Monthly)","7","HK$ Mn"
"2021","Nov","Imports","YEMEN","Value (Year-to-date)","64","HK$ Mn"
"2021","Nov","Imports","ZAMBIA","Value (Monthly)","8","HK$ Mn"
"2021","Nov","Imports","ZAMBIA","Value (Year-to-date)","154","HK$ Mn"
"2021","Nov","Imports","ZIMBABWE","Value (Monthly)","4","HK$ Mn"
"2021","Nov","Imports","ZIMBABWE","Value (Year-to-date)","168","HK$ Mn"
"2021","Dec","Imports","AFGHANISTAN","Value (Monthly)","-",""
"2021","Dec","Imports","AFGHANISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Dec","Imports","AFRICA, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Dec","Imports","AFRICA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Dec","Imports","ALBANIA","Value (Monthly)","2","HK$ Mn"
"2021","Dec","Imports","ALBANIA","Value (Year-to-date)","18","HK$ Mn"
"2021","Dec","Imports","ALGERIA","Value (Monthly)","2","HK$ Mn"
"2021","Dec","Imports","ALGERIA","Value (Year-to-date)","38","HK$ Mn"
"2021","Dec","Imports","AMERICAN SAMOA","Value (Monthly)","1","HK$ Mn"
"2021","Dec","Imports","AMERICAN SAMOA","Value (Year-to-date)","1","HK$ Mn"
"2021","Dec","Imports","ANDORRA","Value (Monthly)","-",""
"2021","Dec","Imports","ANDORRA","Value (Year-to-date)","2","HK$ Mn"
"2021","Dec","Imports","ANGOLA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Dec","Imports","ANGOLA","Value (Year-to-date)","81","HK$ Mn"
"2021","Dec","Imports","ARGENTINA","Value (Monthly)","131","HK$ Mn"
"2021","Dec","Imports","ARGENTINA","Value (Year-to-date)","1,409","HK$ Mn"
"2021","Dec","Imports","ARMENIA","Value (Monthly)","2","HK$ Mn"
"2021","Dec","Imports","ARMENIA","Value (Year-to-date)","26","HK$ Mn"
"2021","Dec","Imports","ARUBA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Dec","Imports","ARUBA","Value (Year-to-date)","10","HK$ Mn"
"2021","Dec","Imports","ASIA, NESOI","Value (Monthly)","-",""
"2021","Dec","Imports","ASIA, NESOI","Value (Year-to-date)","-",""
"2021","Dec","Imports","AUSTRALASIA & OCEANIA, NESOI","Value (Monthly)","12","HK$ Mn"
"2021","Dec","Imports","AUSTRALASIA & OCEANIA, NESOI","Value (Year-to-date)","208","HK$ Mn"
"2021","Dec","Imports","AUSTRALIA","Value (Monthly)","1,439","HK$ Mn"
"2021","Dec","Imports","AUSTRALIA","Value (Year-to-date)","16,442","HK$ Mn"
"2021","Dec","Imports","AUSTRIA","Value (Monthly)","226","HK$ Mn"
"2021","Dec","Imports","AUSTRIA","Value (Year-to-date)","2,719","HK$ Mn"
"2021","Dec","Imports","AZERBAIJAN","Value (Monthly)","1","HK$ Mn"
"2021","Dec","Imports","AZERBAIJAN","Value (Year-to-date)","15","HK$ Mn"
"2021","Dec","Imports","BAHAMAS","Value (Monthly)","-",""
"2021","Dec","Imports","BAHAMAS","Value (Year-to-date)","1","HK$ Mn"
"2021","Dec","Imports","BAHRAIN","Value (Monthly)","158","HK$ Mn"
"2021","Dec","Imports","BAHRAIN","Value (Year-to-date)","970","HK$ Mn"
"2021","Dec","Imports","BANGLADESH","Value (Monthly)","99","HK$ Mn"
"2021","Dec","Imports","BANGLADESH","Value (Year-to-date)","1,137","HK$ Mn"
"2021","Dec","Imports","BARBADOS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Dec","Imports","BARBADOS","Value (Year-to-date)","1","HK$ Mn"
"2021","Dec","Imports","BELARUS","Value (Monthly)","3","HK$ Mn"
"2021","Dec","Imports","BELARUS","Value (Year-to-date)","58","HK$ Mn"
"2021","Dec","Imports","BELGIUM","Value (Monthly)","1,629","HK$ Mn"
"2021","Dec","Imports","BELGIUM","Value (Year-to-date)","18,465","HK$ Mn"
"2021","Dec","Imports","BELIZE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Dec","Imports","BELIZE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Dec","Imports","BENIN","Value (Monthly)","-",""
"2021","Dec","Imports","BENIN","Value (Year-to-date)","2","HK$ Mn"
"2021","Dec","Imports","BHUTAN","Value (Monthly)","-",""
"2021","Dec","Imports","BHUTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Dec","Imports","BOLIVIA, P STATE OF","Value (Monthly)","9","HK$ Mn"
"2021","Dec","Imports","BOLIVIA, P STATE OF","Value (Year-to-date)","32","HK$ Mn"
"2021","Dec","Imports","BOSNIA & HERZEGOVINA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Dec","Imports","BOSNIA & HERZEGOVINA","Value (Year-to-date)","4","HK$ Mn"
"2021","Dec","Imports","BOTSWANA","Value (Monthly)","393","HK$ Mn"
"2021","Dec","Imports","BOTSWANA","Value (Year-to-date)","2,753","HK$ Mn"
"2021","Dec","Imports","BRAZIL","Value (Monthly)","936","HK$ Mn"
"2021","Dec","Imports","BRAZIL","Value (Year-to-date)","15,209","HK$ Mn"
"2021","Dec","Imports","BRUNEI DARUSSALAM","Value (Monthly)","101","HK$ Mn"
"2021","Dec","Imports","BRUNEI DARUSSALAM","Value (Year-to-date)","520","HK$ Mn"
"2021","Dec","Imports","BULGARIA","Value (Monthly)","54","HK$ Mn"
"2021","Dec","Imports","BULGARIA","Value (Year-to-date)","621","HK$ Mn"
"2021","Dec","Imports","BURKINA FASO","Value (Monthly)","-",""
"2021","Dec","Imports","BURKINA FASO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Dec","Imports","BURUNDI","Value (Monthly)","-",""
"2021","Dec","Imports","BURUNDI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Dec","Imports","CAMBODIA","Value (Monthly)","126","HK$ Mn"
"2021","Dec","Imports","CAMBODIA","Value (Year-to-date)","1,924","HK$ Mn"
