Year,Month,Trade Type,Consignment,Statistics,Value,Unit
"2022","Feb","Total Exports","EGYPT","Value (Year-to-date)","1,593","HK$ Mn"
"2022","Feb","Total Exports","EL SALVADOR","Value (Monthly)","22","HK$ Mn"
"2022","Feb","Total Exports","EL SALVADOR","Value (Year-to-date)","54","HK$ Mn"
"2022","Feb","Total Exports","EQUATORIAL GUINEA","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","EQUATORIAL GUINEA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","ESTONIA","Value (Monthly)","76","HK$ Mn"
"2022","Feb","Total Exports","ESTONIA","Value (Year-to-date)","162","HK$ Mn"
"2022","Feb","Total Exports","ESWATINI","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","ESWATINI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","ETHIOPIA","Value (Monthly)","69","HK$ Mn"
"2022","Feb","Total Exports","ETHIOPIA","Value (Year-to-date)","206","HK$ Mn"
"2022","Feb","Total Exports","FIJI","Value (Monthly)","5","HK$ Mn"
"2022","Feb","Total Exports","FIJI","Value (Year-to-date)","19","HK$ Mn"
"2022","Feb","Total Exports","FINLAND","Value (Monthly)","109","HK$ Mn"
"2022","Feb","Total Exports","FINLAND","Value (Year-to-date)","302","HK$ Mn"
"2022","Feb","Total Exports","FRANCE","Value (Monthly)","2,617","HK$ Mn"
"2022","Feb","Total Exports","FRANCE","Value (Year-to-date)","5,936","HK$ Mn"
"2022","Feb","Total Exports","GABON","Value (Monthly)","6","HK$ Mn"
"2022","Feb","Total Exports","GABON","Value (Year-to-date)","21","HK$ Mn"
"2022","Feb","Total Exports","GAMBIA","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","GAMBIA","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","GEORGIA","Value (Monthly)","22","HK$ Mn"
"2022","Feb","Total Exports","GEORGIA","Value (Year-to-date)","62","HK$ Mn"
"2022","Feb","Total Exports","GERMANY","Value (Monthly)","4,804","HK$ Mn"
"2022","Feb","Total Exports","GERMANY","Value (Year-to-date)","12,242","HK$ Mn"
"2022","Feb","Total Exports","GHANA","Value (Monthly)","30","HK$ Mn"
"2022","Feb","Total Exports","GHANA","Value (Year-to-date)","58","HK$ Mn"
"2022","Feb","Total Exports","GIBRALTAR","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","GIBRALTAR","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","GREECE","Value (Monthly)","121","HK$ Mn"
"2022","Feb","Total Exports","GREECE","Value (Year-to-date)","257","HK$ Mn"
"2022","Feb","Total Exports","GREENLAND","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","GREENLAND","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","GRENADA","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","GRENADA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","GUAM","Value (Monthly)","8","HK$ Mn"
"2022","Feb","Total Exports","GUAM","Value (Year-to-date)","24","HK$ Mn"
"2022","Feb","Total Exports","GUATEMALA","Value (Monthly)","140","HK$ Mn"
"2022","Feb","Total Exports","GUATEMALA","Value (Year-to-date)","306","HK$ Mn"
"2022","Feb","Total Exports","GUINEA","Value (Monthly)","6","HK$ Mn"
"2022","Feb","Total Exports","GUINEA","Value (Year-to-date)","19","HK$ Mn"
"2022","Feb","Total Exports","GUINEA-BISSAU","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","GUINEA-BISSAU","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","GUYANA","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","GUYANA","Value (Year-to-date)","2","HK$ Mn"
"2022","Feb","Total Exports","HAITI","Value (Monthly)","9","HK$ Mn"
"2022","Feb","Total Exports","HAITI","Value (Year-to-date)","68","HK$ Mn"
"2022","Feb","Total Exports","HOLY SEE","Value (Monthly)","-",""
"2022","Feb","Total Exports","HOLY SEE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","HONDURAS","Value (Monthly)","27","HK$ Mn"
"2022","Feb","Total Exports","HONDURAS","Value (Year-to-date)","57","HK$ Mn"
"2022","Feb","Total Exports","HUNGARY","Value (Monthly)","1,099","HK$ Mn"
"2022","Feb","Total Exports","HUNGARY","Value (Year-to-date)","2,549","HK$ Mn"
"2022","Feb","Total Exports","ICELAND","Value (Monthly)","8","HK$ Mn"
"2022","Feb","Total Exports","ICELAND","Value (Year-to-date)","20","HK$ Mn"
"2022","Feb","Total Exports","INDIA","Value (Monthly)","12,983","HK$ Mn"
"2022","Feb","Total Exports","INDIA","Value (Year-to-date)","28,438","HK$ Mn"
"2022","Feb","Total Exports","INDONESIA","Value (Monthly)","1,494","HK$ Mn"
"2022","Feb","Total Exports","INDONESIA","Value (Year-to-date)","3,854","HK$ Mn"
"2022","Feb","Total Exports","IRAN, ISLAMIC REP","Value (Monthly)","9","HK$ Mn"
"2022","Feb","Total Exports","IRAN, ISLAMIC REP","Value (Year-to-date)","46","HK$ Mn"
"2022","Feb","Total Exports","IRAQ","Value (Monthly)","7","HK$ Mn"
"2022","Feb","Total Exports","IRAQ","Value (Year-to-date)","22","HK$ Mn"
"2022","Feb","Total Exports","IRELAND","Value (Monthly)","241","HK$ Mn"
"2022","Feb","Total Exports","IRELAND","Value (Year-to-date)","500","HK$ Mn"
"2022","Feb","Total Exports","ISRAEL","Value (Monthly)","1,214","HK$ Mn"
"2022","Feb","Total Exports","ISRAEL","Value (Year-to-date)","2,464","HK$ Mn"
"2022","Feb","Total Exports","ITALY","Value (Monthly)","1,561","HK$ Mn"
"2022","Feb","Total Exports","ITALY","Value (Year-to-date)","4,361","HK$ Mn"
"2022","Feb","Total Exports","JAMAICA","Value (Monthly)","4","HK$ Mn"
"2022","Feb","Total Exports","JAMAICA","Value (Year-to-date)","17","HK$ Mn"
"2022","Feb","Total Exports","JAPAN","Value (Monthly)","8,580","HK$ Mn"
"2022","Feb","Total Exports","JAPAN","Value (Year-to-date)","21,712","HK$ Mn"
"2022","Feb","Total Exports","JORDAN","Value (Monthly)","82","HK$ Mn"
"2022","Feb","Total Exports","JORDAN","Value (Year-to-date)","225","HK$ Mn"
"2022","Feb","Total Exports","KAZAKHSTAN","Value (Monthly)","96","HK$ Mn"
"2022","Feb","Total Exports","KAZAKHSTAN","Value (Year-to-date)","258","HK$ Mn"
"2022","Feb","Total Exports","KENYA","Value (Monthly)","44","HK$ Mn"
"2022","Feb","Total Exports","KENYA","Value (Year-to-date)","140","HK$ Mn"
"2022","Feb","Total Exports","KIRIBATI","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","KIRIBATI","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","KOREA","Value (Monthly)","5,150","HK$ Mn"
"2022","Feb","Total Exports","KOREA","Value (Year-to-date)","12,728","HK$ Mn"
"2022","Feb","Total Exports","KOREA, DEM PEO REP","Value (Monthly)","-",""
"2022","Feb","Total Exports","KOREA, DEM PEO REP","Value (Year-to-date)","-",""
"2022","Feb","Total Exports","KUWAIT","Value (Monthly)","110","HK$ Mn"
"2022","Feb","Total Exports","KUWAIT","Value (Year-to-date)","233","HK$ Mn"
"2022","Feb","Total Exports","KYRGYZSTAN","Value (Monthly)","38","HK$ Mn"
"2022","Feb","Total Exports","KYRGYZSTAN","Value (Year-to-date)","66","HK$ Mn"
"2022","Feb","Total Exports","LAOS","Value (Monthly)","11","HK$ Mn"
"2022","Feb","Total Exports","LAOS","Value (Year-to-date)","24","HK$ Mn"
"2022","Feb","Total Exports","LATVIA","Value (Monthly)","38","HK$ Mn"
"2022","Feb","Total Exports","LATVIA","Value (Year-to-date)","103","HK$ Mn"
"2022","Feb","Total Exports","LEBANON","Value (Monthly)","46","HK$ Mn"
"2022","Feb","Total Exports","LEBANON","Value (Year-to-date)","93","HK$ Mn"
"2022","Feb","Total Exports","LESOTHO","Value (Monthly)","2","HK$ Mn"
"2022","Feb","Total Exports","LESOTHO","Value (Year-to-date)","6","HK$ Mn"
"2022","Feb","Total Exports","LIBERIA","Value (Monthly)","4","HK$ Mn"
"2022","Feb","Total Exports","LIBERIA","Value (Year-to-date)","6","HK$ Mn"
"2022","Feb","Total Exports","LIBYA","Value (Monthly)","3","HK$ Mn"
"2022","Feb","Total Exports","LIBYA","Value (Year-to-date)","32","HK$ Mn"
"2022","Feb","Total Exports","LIECHTENSTEIN","Value (Monthly)","5","HK$ Mn"
"2022","Feb","Total Exports","LIECHTENSTEIN","Value (Year-to-date)","26","HK$ Mn"
"2022","Feb","Total Exports","LITHUANIA","Value (Monthly)","289","HK$ Mn"
"2022","Feb","Total Exports","LITHUANIA","Value (Year-to-date)","535","HK$ Mn"
"2022","Feb","Total Exports","LUXEMBOURG","Value (Monthly)","947","HK$ Mn"
"2022","Feb","Total Exports","LUXEMBOURG","Value (Year-to-date)","1,135","HK$ Mn"
"2022","Feb","Total Exports","MACAO","Value (Monthly)","4,389","HK$ Mn"
"2022","Feb","Total Exports","MACAO","Value (Year-to-date)","10,859","HK$ Mn"
"2022","Feb","Total Exports","MADAGASCAR","Value (Monthly)","14","HK$ Mn"
"2022","Feb","Total Exports","MADAGASCAR","Value (Year-to-date)","33","HK$ Mn"
"2022","Feb","Total Exports","MALAWI","Value (Monthly)","6","HK$ Mn"
"2022","Feb","Total Exports","MALAWI","Value (Year-to-date)","23","HK$ Mn"
"2022","Feb","Total Exports","MALAYSIA","Value (Monthly)","2,920","HK$ Mn"
"2022","Feb","Total Exports","MALAYSIA","Value (Year-to-date)","7,036","HK$ Mn"
"2022","Feb","Total Exports","MALDIVES","Value (Monthly)","3","HK$ Mn"
"2022","Feb","Total Exports","MALDIVES","Value (Year-to-date)","8","HK$ Mn"
"2022","Feb","Total Exports","MALI","Value (Monthly)","67","HK$ Mn"
"2022","Feb","Total Exports","MALI","Value (Year-to-date)","121","HK$ Mn"
"2022","Feb","Total Exports","MALTA","Value (Monthly)","10","HK$ Mn"
"2022","Feb","Total Exports","MALTA","Value (Year-to-date)","26","HK$ Mn"
"2022","Feb","Total Exports","MARSHALL ISLANDS","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","MARSHALL ISLANDS","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","MAURITANIA","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","MAURITANIA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","MAURITIUS","Value (Monthly)","13","HK$ Mn"
"2022","Feb","Total Exports","MAURITIUS","Value (Year-to-date)","45","HK$ Mn"
"2022","Feb","Total Exports","MEXICO","Value (Monthly)","2,748","HK$ Mn"
"2022","Feb","Total Exports","MEXICO","Value (Year-to-date)","6,930","HK$ Mn"
"2022","Feb","Total Exports","MICRONESIA FS & PALAU","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","MICRONESIA FS & PALAU","Value (Year-to-date)","6","HK$ Mn"
"2022","Feb","Total Exports","MIDDLE EAST, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","MIDDLE EAST, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","MOLDOVA, REPUBLIC OF","Value (Monthly)","4","HK$ Mn"
"2022","Feb","Total Exports","MOLDOVA, REPUBLIC OF","Value (Year-to-date)","18","HK$ Mn"
"2022","Feb","Total Exports","MONGOLIA","Value (Monthly)","16","HK$ Mn"
"2022","Feb","Total Exports","MONGOLIA","Value (Year-to-date)","38","HK$ Mn"
"2022","Feb","Total Exports","MONTENEGRO","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","MONTENEGRO","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","MOROCCO","Value (Monthly)","84","HK$ Mn"
"2022","Feb","Total Exports","MOROCCO","Value (Year-to-date)","260","HK$ Mn"
"2022","Feb","Total Exports","MOZAMBIQUE","Value (Monthly)","18","HK$ Mn"
"2022","Feb","Total Exports","MOZAMBIQUE","Value (Year-to-date)","51","HK$ Mn"
"2022","Feb","Total Exports","MYANMAR","Value (Monthly)","100","HK$ Mn"
"2022","Feb","Total Exports","MYANMAR","Value (Year-to-date)","249","HK$ Mn"
"2022","Feb","Total Exports","NAMIBIA","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","NAMIBIA","Value (Year-to-date)","2","HK$ Mn"
"2022","Feb","Total Exports","NAURU","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","NAURU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","NEPAL","Value (Monthly)","72","HK$ Mn"
"2022","Feb","Total Exports","NEPAL","Value (Year-to-date)","138","HK$ Mn"
"2022","Feb","Total Exports","NETHERLANDS","Value (Monthly)","4,363","HK$ Mn"
"2022","Feb","Total Exports","NETHERLANDS","Value (Year-to-date)","12,057","HK$ Mn"
"2022","Feb","Total Exports","NEW ZEALAND","Value (Monthly)","236","HK$ Mn"
"2022","Feb","Total Exports","NEW ZEALAND","Value (Year-to-date)","640","HK$ Mn"
"2022","Feb","Total Exports","NICARAGUA","Value (Monthly)","7","HK$ Mn"
"2022","Feb","Total Exports","NICARAGUA","Value (Year-to-date)","22","HK$ Mn"
"2022","Feb","Total Exports","NIGER","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","NIGER","Value (Year-to-date)","3","HK$ Mn"
"2022","Feb","Total Exports","NIGERIA","Value (Monthly)","480","HK$ Mn"
"2022","Feb","Total Exports","NIGERIA","Value (Year-to-date)","964","HK$ Mn"
"2022","Feb","Total Exports","NORTH AMERICA, NESOI","Value (Monthly)","-",""
"2022","Feb","Total Exports","NORTH AMERICA, NESOI","Value (Year-to-date)","-",""
"2022","Feb","Total Exports","NORTH MACEDONIA","Value (Monthly)","12","HK$ Mn"
"2022","Feb","Total Exports","NORTH MACEDONIA","Value (Year-to-date)","27","HK$ Mn"
"2022","Feb","Total Exports","NORTHERN MARIANA IS","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","NORTHERN MARIANA IS","Value (Year-to-date)","2","HK$ Mn"
"2022","Feb","Total Exports","NORWAY","Value (Monthly)","186","HK$ Mn"
"2022","Feb","Total Exports","NORWAY","Value (Year-to-date)","303","HK$ Mn"
"2022","Feb","Total Exports","OMAN","Value (Monthly)","33","HK$ Mn"
"2022","Feb","Total Exports","OMAN","Value (Year-to-date)","95","HK$ Mn"
"2022","Feb","Total Exports","PAKISTAN","Value (Monthly)","105","HK$ Mn"
"2022","Feb","Total Exports","PAKISTAN","Value (Year-to-date)","283","HK$ Mn"
"2022","Feb","Total Exports","PANAMA","Value (Monthly)","95","HK$ Mn"
"2022","Feb","Total Exports","PANAMA","Value (Year-to-date)","272","HK$ Mn"
"2022","Feb","Total Exports","PAPUA NEW GUINEA","Value (Monthly)","29","HK$ Mn"
"2022","Feb","Total Exports","PAPUA NEW GUINEA","Value (Year-to-date)","45","HK$ Mn"
"2022","Feb","Total Exports","PARAGUAY","Value (Monthly)","42","HK$ Mn"
"2022","Feb","Total Exports","PARAGUAY","Value (Year-to-date)","163","HK$ Mn"
"2022","Feb","Total Exports","PERU","Value (Monthly)","186","HK$ Mn"
"2022","Feb","Total Exports","PERU","Value (Year-to-date)","747","HK$ Mn"
"2022","Feb","Total Exports","PHILIPPINES","Value (Monthly)","2,242","HK$ Mn"
"2022","Feb","Total Exports","PHILIPPINES","Value (Year-to-date)","5,327","HK$ Mn"
"2022","Feb","Total Exports","POLAND","Value (Monthly)","1,123","HK$ Mn"
"2022","Feb","Total Exports","POLAND","Value (Year-to-date)","2,687","HK$ Mn"
"2022","Feb","Total Exports","PORTUGAL","Value (Monthly)","220","HK$ Mn"
"2022","Feb","Total Exports","PORTUGAL","Value (Year-to-date)","496","HK$ Mn"
"2022","Feb","Total Exports","POSTAL PACKAGES","Value (Monthly)","44","HK$ Mn"
"2022","Feb","Total Exports","POSTAL PACKAGES","Value (Year-to-date)","136","HK$ Mn"
"2022","Feb","Total Exports","PUERTO RICO","Value (Monthly)","20","HK$ Mn"
"2022","Feb","Total Exports","PUERTO RICO","Value (Year-to-date)","50","HK$ Mn"
"2022","Feb","Total Exports","QATAR","Value (Monthly)","339","HK$ Mn"
"2022","Feb","Total Exports","QATAR","Value (Year-to-date)","1,025","HK$ Mn"
"2022","Feb","Total Exports","ROMANIA","Value (Monthly)","250","HK$ Mn"
"2022","Feb","Total Exports","ROMANIA","Value (Year-to-date)","635","HK$ Mn"
"2022","Feb","Total Exports","RUSSIA","Value (Monthly)","2,798","HK$ Mn"
"2022","Feb","Total Exports","RUSSIA","Value (Year-to-date)","6,124","HK$ Mn"
"2022","Feb","Total Exports","RWANDA","Value (Monthly)","32","HK$ Mn"
"2022","Feb","Total Exports","RWANDA","Value (Year-to-date)","52","HK$ Mn"
"2022","Feb","Total Exports","SAMOA","Value (Monthly)","4","HK$ Mn"
"2022","Feb","Total Exports","SAMOA","Value (Year-to-date)","6","HK$ Mn"
"2022","Feb","Total Exports","SAN MARINO","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","SAN MARINO","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","SAO TOME & PRINCIPE","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","SAO TOME & PRINCIPE","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","SAUDI ARABIA","Value (Monthly)","554","HK$ Mn"
"2022","Feb","Total Exports","SAUDI ARABIA","Value (Year-to-date)","1,447","HK$ Mn"
"2022","Feb","Total Exports","SENEGAL","Value (Monthly)","24","HK$ Mn"
"2022","Feb","Total Exports","SENEGAL","Value (Year-to-date)","47","HK$ Mn"
"2022","Feb","Total Exports","SERBIA","Value (Monthly)","111","HK$ Mn"
"2022","Feb","Total Exports","SERBIA","Value (Year-to-date)","209","HK$ Mn"
"2022","Feb","Total Exports","SEYCHELLES","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","SEYCHELLES","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","SIERRA LEONE","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","SIERRA LEONE","Value (Year-to-date)","3","HK$ Mn"
"2022","Feb","Total Exports","SINGAPORE","Value (Monthly)","4,972","HK$ Mn"
"2022","Feb","Total Exports","SINGAPORE","Value (Year-to-date)","13,693","HK$ Mn"
"2022","Feb","Total Exports","SLOVAKIA","Value (Monthly)","83","HK$ Mn"
"2022","Feb","Total Exports","SLOVAKIA","Value (Year-to-date)","189","HK$ Mn"
"2022","Feb","Total Exports","SLOVENIA","Value (Monthly)","58","HK$ Mn"
"2022","Feb","Total Exports","SLOVENIA","Value (Year-to-date)","116","HK$ Mn"
"2022","Feb","Total Exports","SOLOMON ISLANDS","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","SOLOMON ISLANDS","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","SOMALIA","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","SOMALIA","Value (Year-to-date)","5","HK$ Mn"
"2022","Feb","Total Exports","SOUTH AFRICA","Value (Monthly)","386","HK$ Mn"
"2022","Feb","Total Exports","SOUTH AFRICA","Value (Year-to-date)","1,138","HK$ Mn"
"2022","Feb","Total Exports","SOUTH SUDAN","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","SOUTH SUDAN","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","SPAIN","Value (Monthly)","887","HK$ Mn"
"2022","Feb","Total Exports","SPAIN","Value (Year-to-date)","2,380","HK$ Mn"
"2022","Feb","Total Exports","SRI LANKA","Value (Monthly)","168","HK$ Mn"
"2022","Feb","Total Exports","SRI LANKA","Value (Year-to-date)","475","HK$ Mn"
"2022","Feb","Total Exports","SUDAN","Value (Monthly)","2","HK$ Mn"
"2022","Feb","Total Exports","SUDAN","Value (Year-to-date)","4","HK$ Mn"
"2022","Feb","Total Exports","SURINAME","Value (Monthly)","1","HK$ Mn"
"2022","Feb","Total Exports","SURINAME","Value (Year-to-date)","4","HK$ Mn"
"2022","Feb","Total Exports","SWEDEN","Value (Monthly)","414","HK$ Mn"
"2022","Feb","Total Exports","SWEDEN","Value (Year-to-date)","954","HK$ Mn"
"2022","Feb","Total Exports","SWITZERLAND","Value (Monthly)","1,091","HK$ Mn"
"2022","Feb","Total Exports","SWITZERLAND","Value (Year-to-date)","3,101","HK$ Mn"
"2022","Feb","Total Exports","SYRIAN ARAB REPUBLIC","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","SYRIAN ARAB REPUBLIC","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","TAIWAN","Value (Monthly)","12,308","HK$ Mn"
"2022","Feb","Total Exports","TAIWAN","Value (Year-to-date)","28,834","HK$ Mn"
"2022","Feb","Total Exports","TAJIKISTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","TAJIKISTAN","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","TANZANIA,UNITED REP","Value (Monthly)","28","HK$ Mn"
"2022","Feb","Total Exports","TANZANIA,UNITED REP","Value (Year-to-date)","48","HK$ Mn"
"2022","Feb","Total Exports","THAILAND","Value (Monthly)","4,184","HK$ Mn"
"2022","Feb","Total Exports","THAILAND","Value (Year-to-date)","10,924","HK$ Mn"
"2022","Feb","Total Exports","THE MAINLAND OF CHINA","Value (Monthly)","177,756","HK$ Mn"
"2022","Feb","Total Exports","THE MAINLAND OF CHINA","Value (Year-to-date)","432,022","HK$ Mn"
"2022","Feb","Total Exports","TIMOR-LESTE","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","TIMOR-LESTE","Value (Year-to-date)","1","HK$ Mn"
"2022","Feb","Total Exports","TOGO","Value (Monthly)","219","HK$ Mn"
"2022","Feb","Total Exports","TOGO","Value (Year-to-date)","489","HK$ Mn"
"2022","Feb","Total Exports","TOKELAU","Value (Monthly)","-",""
"2022","Feb","Total Exports","TOKELAU","Value (Year-to-date)","-",""
"2022","Feb","Total Exports","TONGA","Value (Monthly)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","TONGA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2022","Feb","Total Exports","TRINIDAD & TOBAGO","Value (Monthly)","12","HK$ Mn"
"2022","Feb","Total Exports","TRINIDAD & TOBAGO","Value (Year-to-date)","17","HK$ Mn"
"2022","Feb","Total Exports","TUNISIA","Value (Monthly)","100","HK$ Mn"
"2022","Feb","Total Exports","TUNISIA","Value (Year-to-date)","288","HK$ Mn"
"2022","Feb","Total Exports","TURKEY","Value (Monthly)","705","HK$ Mn"
"2022","Feb","Total Exports","TURKEY","Value (Year-to-date)","1,399","HK$ Mn"
"2022","Feb","Total Exports","TURKMENISTAN","Value (Monthly)","-",""
